"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","intercropGermplasmDbId","intercropGermplasmName","germplasmEntryNumber","Crown rust severity (flag leaf) - percent|CO_350:0005029","Crown rust severity (flag leaf) - percent|day 153|COMP:0000162","Crown rust severity (flag leaf) - percent|day 161|COMP:0000163","Grain moisture content - percent|CO_350:0000536","Grain weight - g|CO_350:0005123","Grain yield - g/m2|CO_350:0000260","Heading date - Julian day|CO_350:0000270","Lodging incidence - percent|CO_350:0000165","Lodging severity - 0-9 Rating|CO_350:0005007","Maturity date - Julian day|CO_350:0000271","Pea Flowering Date - 10% - Julian Day|CO_xxx:0003014","Pea Grain Moisture Content - %|CO_xxx:0003018","Pea Grain Weight - g|CO_xxx:0003006","Pea Grain Yield - g/m2|CO_xxx:0003008","Pea Maturity Date - Julian Day|CO_xxx:0003015","Pea Plant Establishment - plants/ft2|CO_xxx:0003011","Pea Plant Height - cm|CO_xxx:0003005","Pea Plant Height - cm|timepoint 1|COMP:0000122","Pea Plant Height - cm|timepoint 2|COMP:0000123","Pea Plant Height - cm|timepoint 3|COMP:0000124","Pea Plant Height - cm|timepoint 4|COMP:0000125","Pea Test Weight - g/L|CO_xxx:0003016","Pea Thousand Grain Weight - g|CO_xxx:0003017","Plant establishment - plants/ft2|CO_350:0005124","Plant height - cm|CO_350:0000232","Plant height - cm|timepoint 1|COMP:0000114","Plant height - cm|timepoint 2|COMP:0000115","Plant height - cm|timepoint 3|COMP:0000116","Plant height - cm|timepoint 4|COMP:0000117","Test weight - g/L|CO_350:0000259","Thousand grain weight - g|CO_350:0000251","notes"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704823","IL23-1815","IL23-1815","plot","733827","B4I_2025_AL_1014","1","1","1014","1","14","test","","733319","NDP250148G","","","","","","10.4","1.990430622","125","","5","","119","","18.4","3.5215311","","6","20","20","64","","","","144.8818898","4","25","25","79","","","","19.43925234",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704823","IL23-1815","IL23-1815","subplot","736035","B4I_2025_AL_1014_subplot_1","1","1","1014","1","14","test","","","","","","","","","","","","","","","","","","","","6","","22","52","","","","","16","","20","80","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704823","IL23-1815","IL23-1815","subplot","736036","B4I_2025_AL_1014_subplot_2","1","1","1014","1","14","test","","","","","","","","","","","","","","","","","","","","7","","18","57","","","","","9","","21","79","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704823","IL23-1815","IL23-1815","subplot","736037","B4I_2025_AL_1014_subplot_3","1","1","1014","1","14","test","","","","","","","","","","","","","","","","","","","","6","","20","64","","","","","4","","25","79","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704866","IL23-1423","IL23-1423","plot","733665","B4I_2025_AL_1015","1","1","1015","1","15","test","","733332","NDP170008G","","","","","","7.3","1.397129187","119","","6","","115","","25.3","4.842105263","","4","21","21","50","","","","157.1428571","7","24","24","82","","","","19.46666667",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704866","IL23-1423","IL23-1423","subplot","736314","B4I_2025_AL_1015_subplot_1","1","1","1015","1","15","test","","","","","","","","","","","","","","","","","","","","5","","19","53","","","","","15","","26","82","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704866","IL23-1423","IL23-1423","subplot","736315","B4I_2025_AL_1015_subplot_2","1","1","1015","1","15","test","","","","","","","","","","","","","","","","","","","","1","","21","43","","","","","12","","25","81","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704866","IL23-1423","IL23-1423","subplot","736316","B4I_2025_AL_1015_subplot_3","1","1","1015","1","15","test","","","","","","","","","","","","","","","","","","","","4","","21","50","","","","","7","","24","82","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704612","IL23-1459","IL23-1459","plot","733790","B4I_2025_AL_1016","1","1","1016","1","16","test","","733277","NDP170089G","","","","","","44.2","8.459330144","119","","6","","115","","19.3","3.693779904","","3","17","17","56","","","","158.1967213","14","24","24","77","","","","25.65",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704612","IL23-1459","IL23-1459","subplot","735636","B4I_2025_AL_1016_subplot_1","1","1","1016","1","16","test","","","","","","","","","","","","","","","","","","","","3","","15","38","","","","","5","","24","79","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704612","IL23-1459","IL23-1459","subplot","735637","B4I_2025_AL_1016_subplot_2","1","1","1016","1","16","test","","","","","","","","","","","","","","","","","","","","7","","17","46","","","","","13","","22","85","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704612","IL23-1459","IL23-1459","subplot","735638","B4I_2025_AL_1016_subplot_3","1","1","1016","1","16","test","","","","","","","","","","","","","","","","","","","","3","","17","56","","","","","14","","24","77","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704630","IL23-739","IL23-739","plot","733593","B4I_2025_AL_1017","1","1","1017","1","17","test","","733283","NDP250086Y","","","","","","3.7","0.708133971","125","","1","","119","","2.8","0.535885167","","7","19","19","57","","","","133.3333333","11","23","23","91","","","","19.68085106",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704630","IL23-739","IL23-739","subplot","736158","B4I_2025_AL_1017_subplot_1","1","1","1017","1","17","test","","","","","","","","","","","","","","","","","","","","5","","20","49","","","","","10","","25","77","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704630","IL23-739","IL23-739","subplot","736159","B4I_2025_AL_1017_subplot_2","1","1","1017","1","17","test","","","","","","","","","","","","","","","","","","","","6","","22","46","","","","","11","","26","79","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704630","IL23-739","IL23-739","subplot","736160","B4I_2025_AL_1017_subplot_3","1","1","1017","1","17","test","","","","","","","","","","","","","","","","","","","","7","","19","57","","","","","11","","23","91","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704779","IL23-810","IL23-810","plot","733798","B4I_2025_AL_1018","1","1","1018","1","18","test","","733385","NDP121711R","","","","","","5.35","1.023923445","128","","8","","119","","1.95","0.373205742","","3","12","12","40","","","","130","11","22","22","65","","","","16.06606607",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704779","IL23-810","IL23-810","subplot","736059","B4I_2025_AL_1018_subplot_1","1","1","1018","1","18","test","","","","","","","","","","","","","","","","","","","","5","","12","45","","","","","19","","23","65","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704779","IL23-810","IL23-810","subplot","736060","B4I_2025_AL_1018_subplot_2","1","1","1018","1","18","test","","","","","","","","","","","","","","","","","","","","4","","24","35","","","","","20","","23","72","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704779","IL23-810","IL23-810","subplot","736061","B4I_2025_AL_1018_subplot_3","1","1","1018","1","18","test","","","","","","","","","","","","","","","","","","","","3","","12","40","","","","","11","","22","65","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","543791","IL22-4548","","plot","733897","B4I_2025_AL_1019","1","1","1019","1","19","test","","733387","NDP250168Y","","","","","","17.1","3.272727273","122","","5","","115","","6.05","1.157894737","","5","23","23","53","","","","137.5","14","24","24","87","","","","26.47058824",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","543791","IL22-4548","","subplot","736572","B4I_2025_AL_1019_subplot_1","1","1","1019","1","19","test","","","","","","","","","","","","","","","","","","","","9","","19","37","","","","","7","","23","81","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","543791","IL22-4548","","subplot","736573","B4I_2025_AL_1019_subplot_2","1","1","1019","1","19","test","","","","","","","","","","","","","","","","","","","","5","","20","52","","","","","21","","25","82","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","543791","IL22-4548","","subplot","736574","B4I_2025_AL_1019_subplot_3","1","1","1019","1","19","test","","","","","","","","","","","","","","","","","","","","5","","23","53","","","","","14","","24","87","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704997","IL23-3673","IL23-3673","plot","733697","B4I_2025_AL_1020","1","1","1020","1","20","test","","733331","NDP170181Y","","","","","","79.2","15.15789474","122","","8","","115","","37.75","7.224880383","","8","20","20","49","","","","137.7737226","21","26","26","82","","","","21.55",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704997","IL23-3673","IL23-3673","subplot","736608","B4I_2025_AL_1020_subplot_1","1","1","1020","1","20","test","","","","","","","","","","","","","","","","","","","","6","","18","52","","","","","28","","22","81","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704997","IL23-3673","IL23-3673","subplot","736609","B4I_2025_AL_1020_subplot_2","1","1","1020","1","20","test","","","","","","","","","","","","","","","","","","","","5","","19","47","","","","","18","","24","86","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704997","IL23-3673","IL23-3673","subplot","736610","B4I_2025_AL_1020_subplot_3","1","1","1020","1","20","test","","","","","","","","","","","","","","","","","","","","8","","20","49","","","","","21","","26","82","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704565","IL23-4039","IL23-4039","plot","733785","B4I_2025_AL_1021","1","1","1021","1","21","test","","733282","NDP250036Y","","","","","","52.85","10.11483254","122","","7","","115","","25.6","4.899521531","","4","15","15","53","","","","151.4792899","23","24","24","78","","","","22.05",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704565","IL23-4039","IL23-4039","subplot","735516","B4I_2025_AL_1021_subplot_1","1","1","1021","1","21","test","","","","","","","","","","","","","","","","","","","","9","","15","41","","","","","15","","24","82","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704565","IL23-4039","IL23-4039","subplot","735517","B4I_2025_AL_1021_subplot_2","1","1","1021","1","21","test","","","","","","","","","","","","","","","","","","","","7","","15","53","","","","","21","","22","87","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704565","IL23-4039","IL23-4039","subplot","735518","B4I_2025_AL_1021_subplot_3","1","1","1021","1","21","test","","","","","","","","","","","","","","","","","","","","4","","15","53","","","","","23","","24","78","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704953","IL23-453","IL23-453","plot","733568","B4I_2025_AL_1022","1","1","1022","1","22","test","","733351","NDP250064Y","","","","","","40.95","7.837320574","122","","7","","115","","26.65","5.100478469","","9","14","14","47","","","","150.5649718","18","22","22","84","","","","26",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704953","IL23-453","IL23-453","subplot","736515","B4I_2025_AL_1022_subplot_1","1","1","1022","1","22","test","","","","","","","","","","","","","","","","","","","","8","","15","54","","","","","13","","20","88","","","","",""
