"trial_name","breeding_program","location","year","design_type","description","trial_type","plot_width","plot_length","field_size","planting_date","harvest_date","plot_name","accession_name","plot_number","block_number","is_a_control","rep_number","range_number","row_number","col_number","seedlot_name","num_seed_per_plot","weight_gram_seed_per_plot","entry_number","is_private","intercrop_accession_name","Plant establishment - plants/ft2|CO_350:0005124","Pea Plant Establishment - plants/ft2|CO_xxx:0003011","Plant height - cm|timepoint 1|COMP:0000114","Plant height - cm|timepoint 2|COMP:0000115","Plant height - cm|timepoint 3|COMP:0000116","Plant height - cm|timepoint 4|COMP:0000117","Pea Plant Height - cm|timepoint 1|COMP:0000122","Pea Plant Height - cm|timepoint 2|COMP:0000123","Pea Plant Height - cm|timepoint 3|COMP:0000124","Pea Plant Height - cm|timepoint 4|COMP:0000125","Above ground dry biomass - g|timepoint 1|COMP:0000110","Above ground dry biomass - g|timepoint 2|COMP:0000111","Above ground dry biomass - g|timepoint 3|COMP:0000112","Pea Aboveground Dry Biomass - g|timepoint 1|COMP:0000118","Pea Aboveground Dry Biomass - g|timepoint 2|COMP:0000119","Pea Aboveground Dry Biomass - g|timepoint 3|COMP:0000120","Weed above ground dry biomass - g|timepoint 1|COMP:0000126","Weed above ground dry biomass - g|timepoint 2|COMP:0000127","Weed above ground dry biomass - g|timepoint 3|COMP:0000128","Heading date - Julian day|CO_350:0000270","Pea Flowering Date - 10% - Julian Day|CO_xxx:0003014","Maturity date - Julian day|CO_350:0000271","Pea Maturity Date - Julian Day|CO_xxx:0003015","Lodging severity - 0-9 Rating|CO_350:0005007","Lodging incidence - percent|CO_350:0000165","Total grain moisture content - percent|CO_350:xxx","Total grain weight - g|CO_350:xxx","Total grain yield - g/m2|CO_350:xxx","Total test weight - g/L|CO_350:xxx","Grain weight - g|CO_350:0005123","Pea Grain Weight - g|CO_xxx:0003006","Grain yield - g/m2|CO_350:0000260","Pea Grain Yield - g/m2|CO_xxx:0003008","Test weight - g/L|CO_350:0000259","Pea Test Weight - g/L|CO_xxx:0003016","Thousand grain weight - g|CO_350:0000251","Pea Thousand Grain Weight - g|CO_xxx:0003017","note"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_922","IL23-3669",922,7,NA,1,9,9,22,NA,NA,24,NA,NA,"NDP250097Y",20,5,44,81,96.52,NA,37,55,60.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148,144,172,173,2,5,15.9,2562.7948,490.4451888,447.66375,1966.996056,477.9990416,384.9307351,93.54188682,477.7742583,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_923","IL23-1842",923,7,NA,1,9,9,23,NA,NA,24,NA,NA,"NDP250125Y",12,9,39,71,91.44,NA,34,57,55.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,151,176,177,0,0,15.3,2580.93848,497.4411534,388.31,2196.995595,274.9994486,429.9404296,53.81593907,439.9394643,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_924","IL22-3365",924,7,NA,1,9,9,24,NA,NA,24,NA,NA,"NDP250173Y",17,4,42,90,106.68,NA,39,67,81.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,148,169,175,4,10,15.3,2199.9212,424.005201,440.5825,1604.996782,519.9989574,314.0893898,101.7610484,451.3778904,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_925","IL23-965",925,7,NA,1,9,9,25,NA,NA,24,NA,NA,"NDP170056G",21,7,41,81,101.6,NA,40,60,71.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,145,176,175,3,10,16.7,2317.85512,439.3513209,453.32875,1724.996541,527.9989414,337.5727087,103.326603,446.9784958,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_926","IL23-4243",926,8,NA,1,9,9,26,NA,NA,24,NA,NA,"NDP250061Y",19,6,42,81,91.44,NA,39,67,71.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,148,173,175,3,5,16.5,2617.22584,497.288394,517.18875,1843.996303,711.9985725,360.8603332,139.3343586,486.5730475,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_927","IL20-615",927,8,NA,1,9,9,27,NA,NA,24,NA,NA,"NDP150179Y",15,7,41,80,86.36,NA,38,65,76.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,147,172,175,2,2,14.7,2508.36376,486.878052,432.21375,1924.99614,536.9989233,376.7115735,105.0878519,466.3358322,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_928","IL23-971",928,8,NA,1,9,9,28,NA,NA,24,NA,NA,"NDP250094Y",24,5,37,75,96.52,NA,36,52,66.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,150,176,176,2,5,13.7,2245.2804,440.9222649,369.5125,1842.996305,325.9993464,360.6646389,63.79634959,436.4199486,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_929","IL23-543",929,8,NA,1,9,9,29,NA,NA,24,NA,NA,"NDP250063Y",21,4,41,77,96.52,NA,37,55,66.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,150,173,176,2,5,14.1,2345.07064,458.384308,362.17375,1946.996096,319.9993584,381.0168486,62.62218364,454.0175272,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_930","IL23-1421",930,8,NA,1,9,9,30,NA,NA,24,NA,NA,"NDP150476G",26,7,45,75,96.52,NA,42,60,50.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148,142,175,175,1,5,15.5,2413.10944,463.9961491,406.20625,1843.996303,467.9990617,360.8603332,91.58494358,479.5340161,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_931","IL23-1209",931,7,NA,1,9,9,31,NA,NA,24,NA,NA,"NDP150070G",25,5,46,75,91.44,NA,31,57,60.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148,150,173,176,1,5,12.5,2263.42408,450.6658331,350.58625,2023.995942,202.999593,396.0853115,39.72594775,446.9784958,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_932","IL23-1859",932,7,NA,1,9,9,32,NA,NA,24,NA,NA,"NDP250134G",18,4,40,76,91.44,NA,35,60,66.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149,149,176,175,1,2,12.1,2562.7948,512.6056135,375.435,2139.995709,368.9992602,418.7858531,72.21120551,443.45898,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_933","IL22-4325",933,7,NA,1,9,9,33,NA,NA,24,NA,NA,"NDP250136G",23,7,50,92,101.6,NA,37,54,60.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,149,168,175,1,10,12.9,1950.4456,386.5740039,396.67875,1506.996979,375.9992461,294.9113461,73.58106578,478.6541372,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_934","IL23-475",934,7,NA,1,9,9,34,NA,NA,24,NA,NA,"NDP150221G",19,7,40,74,91.44,NA,34,55,71.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,151,176,176,1,2,11.7,2562.7948,514.9382898,366.165,2096.995796,377.9992421,410.3709972,73.97245443,437.2998275,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_935","IL23-923",935,7,NA,1,9,9,35,NA,NA,24,NA,NA,"NDP170027G",23,3,48,77,91.44,NA,32,56,60.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,146,176,175,1,5,12.3,2254.35224,449.8855219,369.89875,1936.996116,253.9994907,379.0599054,49.70635827,446.0986168,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_936","IL23-2235",936,8,NA,1,9,9,36,NA,NA,24,NA,NA,"NDP150232Y",24,4,42,77,91.44,NA,34,50,55.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148,153,175,176,1,5,15,2335.9988,451.8270104,414.18875,2041.995906,218.9995609,399.6078094,42.85705693,491.8523211,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_937","IL23-1806",937,8,NA,1,9,9,37,NA,NA,24,NA,NA,"NDP170252Y",18,9,41,73,96.52,NA,30,56,66.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,150,176,175,0,0,14.4,2590.01032,504.4938866,364.74875,2245.995497,245.9995068,439.5294514,48.14080368,446.0986168,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_938","IL23-971",938,8,NA,1,9,9,38,NA,NA,24,NA,NA,"NDP250159Y",19,6,38,77,91.44,NA,42,58,71.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,155,176,179,1,2,14,2281.56776,446.4907554,374.6625,1796.996397,427.9991419,351.6627,83.75717062,439.9394643,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_939","IL23-377",939,8,NA,1,9,9,39,NA,NA,24,NA,NA,"NDP250171Y",24,10,37,74,91.44,NA,28,55,66.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,155,176,179,1,2,12.3,2667.12096,532.2589273,349.685,2229.995529,321.9993544,436.3983423,63.01357229,433.7803118,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_940","IL22-2662",940,8,NA,1,9,9,40,NA,NA,24,NA,NA,"NDP250169Y",16,7,45,81,91.44,NA,37,60,60.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,150,172,179,1,5,16.5,2485.68416,472.2946966,458.865,1810.996369,616.9987629,354.4024206,120.7433978,458.4169218,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_1001","IL23-763",1001,8,NA,1,10,10,40,NA,NA,24,NA,NA,"NDP250134G",9,3,44,80,101.6,NA,38,50,66.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,149,173,175,1,5,15.1,2526.50744,488.1001266,405.5625,2012.995964,432.9991319,393.932674,84.73564224,432.9004329,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_1002","IL23-2443",1002,8,NA,1,10,10,39,NA,NA,24,NA,NA,"NDP250099Y",14,9,38,70,86.36,NA,34,46,66.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,153,175,177,2,2,13.8,2707.94424,531.1627759,377.62375,2257.995473,364.9992682,441.8777833,71.42842822,438.1797065,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_1003","IL22-1019",1003,8,NA,1,10,10,38,NA,NA,24,NA,NA,"NDP250079Y",21,8,42,79,91.44,NA,37,54,81.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,151,173,182,1,5,14.9,2345.07064,454.1153039,405.94875,1700.99659,557.9988812,332.8760449,109.1974327,443.45898,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_1004","IL23-3621",1004,8,NA,1,10,10,37,NA,NA,24,NA,NA,"NDP250153Y",26,6,39,77,101.6,NA,34,54,60.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148,148,173,175,1,5,13.5,2499.29192,491.9418174,407.1075,2000.995988,413.9991699,391.5843421,81.01745009,492.7322,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_1005","IL23-660",1005,8,NA,1,10,10,36,NA,NA,24,NA,NA,"NDP250168Y",28,3,46,86,101.6,NA,44,55,66.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148,149,173,175,0,0,12.3,2540.1152,506.9132641,376.2075,2171.995645,313.9993704,425.0480715,61.4480177,467.2157111,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_1006","IL23-723",1006,7,NA,1,10,10,35,NA,NA,24,NA,NA,"ND VICTORY",18,9,43,84,106.68,NA,40,60,76.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,150,174,177,2,10,13.5,2444.86088,481.228021,372.47375,1772.996445,582.9988311,346.9660362,114.0897908,446.0986168,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_1007","IL23-939",1007,7,NA,1,10,10,34,NA,NA,24,NA,NA,"NDP250090Y",20,4,41,85,91.44,NA,39,60,71.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,150,174,175,2,5,13,2231.67264,441.8047597,397.065,1656.996678,522.9989514,324.2654947,102.3481314,446.0986168,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_1008","IL23-1209",1008,7,NA,1,10,10,33,NA,NA,24,NA,NA,"NDP250187G",21,4,42,80,96.52,NA,34,56,71.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,151,175,177,1,10,13.2,2245.2804,443.476855,363.59,1812.996365,376.9992441,354.7938092,73.7767601,443.45898,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_1009","IL23-723",1009,7,NA,1,10,10,32,NA,NA,24,NA,NA,"NDP250027G",19,5,44,76,96.52,NA,34,52,60.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149,149,173,175,1,5,13.5,2331.46288,458.9076119,363.59,1804.996381,452.9990918,353.2282546,88.64952872,427.6211593,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_1010","IL23-943",1010,7,NA,1,10,10,31,NA,NA,24,NA,NA,"NDP250155Y",26,9,38,75,91.44,NA,34,56,71.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,149,175,175,1,5,12.9,2299.71144,455.7977209,355.99375,1944.9961,297.9994025,380.62546,58.31690852,437.2998275,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_1011","IL23-1775",1011,8,NA,1,10,10,30,NA,NA,24,NA,NA,"NDP250038Y",24,6,39,74,76.2,NA,32,51,71.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,154,167,180,1,2,14.8,2122.81056,411.5584119,409.425,1718.996553,364.9992682,336.3985428,71.42842822,485.6931686,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_1012","IL23-621",1012,8,NA,1,10,10,29,NA,NA,24,NA,NA,"NDP250124Y",16,9,43,80,96.52,NA,36,52,71.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149,148,174,175,1,5,15.8,2499.29192,478.8612835,390.49875,1956.996076,463.9990697,382.9737918,90.80216628,465.4559533,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_1013","IL23-512",1013,8,NA,1,10,10,28,NA,NA,24,NA,NA,"NDP250051Y",16,7,42,77,96.52,NA,35,60,71.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,149,174,176,4,10,15.2,2213.52896,427.1316065,366.9375,1708.996574,289.9994186,334.4415995,56.75135393,428.5010383,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_1014","IL23-1556",1014,8,NA,1,10,10,27,NA,NA,24,NA,NA,"NDP250144G",23,3,48,84,96.52,NA,40,60,71.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148,150,173,178,2,5,15.5,2399.50168,461.3796295,425.905,1762.996465,567.9988612,345.009093,111.154376,446.9784958,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_1015","IL23-4572",1015,8,NA,1,10,10,26,NA,NA,24,NA,NA,"NDP250139G",22,3,43,76,86.36,NA,36,58,66.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,144,173,175,2,5,15.1,2571.86664,496.8631451,452.55625,1903.996183,558.9988792,372.6019927,109.3931271,446.0986168,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_1016","IL23-1806",1016,7,NA,1,10,10,25,NA,NA,24,NA,NA,"NDP250127Y",15,6,39,76,96.52,NA,30,59,60.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,147,175,173,1,2,15.6,2390.42984,459.0913359,402.73,1937.996114,367.9992622,379.2555997,72.01551119,436.4199486,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_1017","IL23-524",1017,7,NA,1,10,10,24,NA,NA,24,NA,NA,"NDP170111G",21,5,42,75,96.52,NA,35,50,50.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,144,175,175,1,2,15.2,2213.52896,427.1316065,385.22,1824.996341,250.9994968,357.1421411,49.11927529,442.5791011,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_1018","IL23-1423",1018,7,NA,1,10,10,23,NA,NA,24,NA,NA,"NDP170052G",14,7,40,78,106.68,NA,42,65,66.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149,144,174,175,4,10,15.2,2131.8824,411.3767522,424.36,1468.997055,520.9989554,287.4749618,101.9567427,460.1766797,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_1019","IL23-810",1019,7,NA,1,10,10,22,NA,NA,24,NA,NA,"NDP120083Y",22,7,42,73,96.52,NA,38,59,60.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,151,176,176,3,10,12.7,2512.89968,499.1947892,372.86,2143.995701,286.9994246,419.5686304,56.16427095,435.5400697,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_1020","IL21-8143",1020,7,NA,1,10,10,21,NA,NA,24,NA,NA,"NDP250076Y",19,6,44,83,91.44,NA,34,60,71.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,147,168,175,1,5,14.9,2481.14824,480.4662887,412.515,1994.996,415.9991659,390.4101761,81.40883874,467.2157111,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_1021","IL23-1206",1021,8,NA,1,10,10,20,NA,NA,24,NA,NA,"NDP250160Y",20,12,38,75,96.52,NA,30,60,71.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149,146,173,175,1,5,16.6,2621.76176,497.5536585,423.45875,2070.995848,396.999204,405.2829448,77.69064658,436.4199486,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_1022","IL20-618",1022,8,NA,1,10,10,19,NA,NA,24,NA,NA,"NDP170008G",20,8,44,90,101.6,NA,43,62,71.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144,146,168,175,3,10,15.9,2104.66688,402.772686,446.37625,1341.997309,697.9986005,262.6217827,136.5946381,447.8583747,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_1023","IL22-3365",1023,8,NA,1,10,10,18,NA,NA,24,NA,NA,"NDP170101G",21,10,50,93,106.68,NA,41,70,76.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,151,168,177,4,10,17.8,2245.2804,419.9746254,425.6475,1749.996491,369.9992582,342.4650668,72.40689984,443.45898,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
